iter	RMSE
1666	9.83649193
1667	9.835511141
1668	9.83391886
1669	9.833341783
1670	9.831298839
1671	9.829717624
1672	9.826635039
1673	9.818787708
1674	9.81360674
1675	9.812502979
1676	9.810594227
1677	9.80766398
1678	9.805366663
1679	9.803596615
1680	9.802151516
1681	9.799897479
1682	9.797617316
1683	9.796468565
1684	9.794545117
1685	9.791426412
1686	9.789018227
1687	9.788149522
1688	9.787198756
1689	9.784348639
1690	9.782996428
1691	9.781204538
1692	9.779788065
1693	9.775211742
1694	9.773348883
1695	9.771915545
1696	9.767686442
1697	9.761571152
1698	9.759630854
1699	9.755951608
1700	9.755108379
1701	9.753604829
1702	9.751211022
1703	9.748765057
1704	9.748106433
1705	9.744313583
1706	9.743041208
1707	9.741754458
1708	9.739728898
1709	9.737940443
1710	9.733495601
1711	9.729796235
1712	9.728199983
1713	9.723916936
1714	9.720431593
1715	9.71930448
1716	9.716081303
1717	9.714796609
1718	9.712830285
1719	9.712219929
1720	9.71058402
1721	9.709742902
1722	9.708250326
1723	9.706820213
1724	9.705767833
1725	9.703656984
1726	9.701269376
1727	9.700535281
1728	9.698306954
1729	9.697651652
1730	9.696127793
1731	9.693249288
1732	9.691780762
1733	9.690703607
1734	9.689145501
1735	9.686918634
1736	9.685882268
1737	9.681800858
1738	9.680218261
1739	9.679101144
1740	9.678117342
1741	9.676345768
1742	9.675165552
1743	9.674648484
1744	9.669697225
1745	9.66676834
1746	9.664782903
1747	9.660618566
1748	9.657858286
1749	9.655490177
1750	9.652951325
1751	9.651982303
1752	9.649625385
1753	9.647256184
1754	9.646921532
1755	9.645238742
1756	9.6388479
1757	9.634893555
1758	9.631768744
1759	9.629378063
1760	9.627761198
1761	9.624744308
1762	9.622335729
1763	9.620622233
1764	9.615660742
1765	9.61472942
1766	9.613169475
1767	9.611388738
1768	9.607030746
1769	9.602099611
1770	9.600336765
1771	9.598497921
1772	9.593221969
1773	9.591622446
1774	9.590533177
1775	9.58846524
1776	9.58743848
1777	9.581112975
1778	9.580304788
1779	9.578416928
1780	9.576080973
1781	9.573978247
1782	9.567652192
1783	9.56615269
1784	9.564391228
1785	9.563709605
1786	9.561696862
1787	9.561143922
1788	9.559171006
1789	9.558071679
1790	9.556419122
1791	9.55549562
1792	9.552325446
1793	9.550155167
1794	9.549220267
1795	9.546617065
1796	9.546166103
1797	9.542911677
1798	9.540377726
1799	9.537397949
1800	9.535807883
1801	9.534103509
1802	9.53279095
1803	9.531807505
1804	9.529445678
1805	9.52694318
1806	9.525299423
1807	9.521533178
1808	9.519263714
1809	9.518331753
1810	9.515804741
1811	9.513077783
1812	9.511215352
1813	9.508520088
1814	9.507180672
1815	9.506412618
1816	9.504626601
1817	9.50413618
1818	9.503057583
1819	9.501976962
1820	9.50076029
1821	9.500275557
1822	9.499176956
1823	9.497559411
1824	9.496719041
1825	9.495280046
1826	9.49377693
1827	9.492634671
1828	9.490820982
1829	9.488039005
1830	9.486361087
1831	9.485639524
1832	9.481056533
1833	9.479924298
1834	9.476627028
1835	9.470926817
1836	9.467981361
1837	9.466610421
1838	9.465358128
1839	9.462909655
1840	9.458555685
1841	9.454736435
1842	9.453156693
1843	9.452087127
1844	9.449892627
1845	9.446908207
1846	9.440274043
1847	9.439270536
1848	9.437211147
1849	9.434416141
1850	9.432243983
1851	9.430572234
1852	9.427167359
1853	9.421454364
1854	9.419001052
1855	9.417048169
1856	9.416256659
1857	9.414809878
1858	9.411181379
1859	9.405349746
1860	9.402769146
1861	9.401426407
1862	9.400029526
1863	9.395506514
1864	9.393056737
1865	9.391989966
1866	9.388371589
1867	9.383232249
1868	9.380045242
1869	9.379038103
1870	9.377105279
1871	9.374961531
1872	9.371891159
1873	9.369716127
1874	9.367260394
1875	9.366564134
1876	9.363473206
1877	9.362427573
1878	9.360330547
1879	9.357489071
1880	9.353470994
1881	9.351525235
1882	9.348791587
1883	9.347687622
1884	9.346021369
1885	9.344137783
1886	9.341336979
1887	9.340838932
1888	9.339672376
1889	9.338715123
1890	9.336207376
1891	9.333741038
1892	9.331541119
1893	9.328760762
1894	9.324346609
1895	9.32378256
1896	9.323097186
1897	9.31889292
1898	9.316662426
1899	9.315547112
1900	9.314226404
1901	9.312746281
1902	9.312161258
1903	9.308509829
1904	9.305834648
1905	9.304332043
1906	9.301927604
1907	9.298105024
1908	9.292590172
1909	9.291727696
1910	9.290058594
1911	9.288356342
1912	9.287580502
1913	9.286693548
1914	9.286005566
1915	9.28425864
1916	9.283296929
1917	9.281664314
1918	9.278415426
1919	9.277147758
1920	9.276128724
1921	9.27508853
1922	9.273074789
1923	9.270574112
1924	9.268426389
1925	9.266554423
1926	9.264327224
1927	9.26220001
1928	9.258703136
1929	9.256878741
1930	9.256355527
1931	9.255968616
1932	9.255426172
1933	9.254786747
1934	9.253264883
1935	9.251934151
1936	9.251266737
1937	9.246764469
1938	9.244450789
1939	9.243915712
1940	9.243059514
1941	9.241580054
1942	9.239511617
1943	9.233785037
1944	9.23133195
1945	9.230964853
1946	9.228220279
1947	9.226498225
1948	9.223247223
1949	9.22179652
1950	9.220097024
1951	9.219245494
1952	9.21816226
1953	9.217647731
1954	9.215676807
1955	9.215149822
1956	9.213108526
1957	9.210500808
1958	9.209154047
1959	9.208418824
1960	9.20742338
1961	9.205365206
1962	9.203680304
1963	9.19995725
1964	9.198451773
1965	9.196956139
1966	9.195607576
1967	9.194993323
1968	9.194007593
1969	9.192871329
1970	9.188612413
1971	9.187558693
1972	9.185477483
1973	9.183773428
1974	9.179324071
1975	9.178027341
1976	9.17405841
1977	9.171451259
1978	9.167928692
1979	9.164161242
1980	9.162643589
1981	9.162391458
1982	9.159369372
1983	9.158235454
1984	9.156063095
1985	9.154937794
1986	9.153742259
1987	9.153103577
1988	9.152686694
1989	9.148627066
1990	9.147822853
1991	9.146713137
1992	9.145014199
1993	9.14119798
1994	9.140739889
1995	9.139362519
1996	9.138353202
1997	9.136873581
1998	9.135070687
1999	9.134018794
2000	9.130404049
2001	9.129470432
2002	9.128046077
2003	9.127385792
2004	9.124223331
2005	9.123079016
2006	9.121131604
2007	9.11931769
2008	9.117769024
2009	9.11500153
2010	9.11432824
2011	9.114034192
2012	9.113559315
2013	9.111604782
2014	9.110384757
2015	9.109191047
2016	9.108044591
2017	9.104801896
2018	9.102836755
2019	9.0994531
2020	9.096414957
2021	9.095616936
2022	9.094398116
2023	9.093204963
2024	9.092500429
2025	9.091534257
2026	9.08963142
2027	9.087851516
2028	9.087098141
2029	9.086221747
2030	9.083937302
2031	9.082319161
2032	9.080992623
2033	9.080719714
2034	9.080407764
2035	9.079099949
2036	9.077608897
2037	9.076809469
2038	9.075448697
2039	9.074971533
2040	9.074668232
2041	9.073691847
2042	9.071310594
2043	9.070922706
2044	9.069835836
2045	9.06895612
2046	9.067756863
2047	9.066536932
2048	9.061992918
2049	9.058638006
2050	9.058152315
2051	9.056737941
2052	9.056019263
2053	9.052524781
2054	9.049328419
2055	9.046510771
2056	9.045721708
2057	9.044456797
2058	9.042166777
2059	9.041977964
2060	9.039664389
2061	9.036380492
2062	9.035834988
2063	9.035668114
2064	9.035001613
2065	9.033047953
2066	9.031561947
2067	9.029869859
2068	9.027740192
2069	9.025339129
2070	9.024595517
2071	9.023126276
2072	9.021775551
2073	9.019969849
2074	9.019146229
2075	9.018549732
2076	9.017740085
2077	9.016322477
2078	9.015402714
2079	9.013959917
2080	9.009406292
2081	9.008231649
2082	9.004677335
2083	9.002800713
2084	9.001174763
2085	8.99924994
2086	8.998378509
2087	8.996436813
2088	8.995867448
2089	8.994361505
2090	8.99243569
2091	8.991531523
2092	8.988590454
2093	8.985338865
2094	8.9842645
2095	8.981909518
2096	8.979494105
2097	8.977416583
2098	8.976180155
2099	8.974363505
2100	8.972940356
2101	8.971243473
2102	8.969848506
2103	8.966025655
2104	8.964174064
2105	8.963083151
2106	8.96161449
2107	8.959466593
2108	8.958269223
2109	8.955752247
2110	8.952905984
2111	8.95024013
2112	8.948564857
2113	8.94811575
2114	8.947255219
2115	8.94686157
2116	8.944742543
2117	8.941850176
2118	8.940709085
2119	8.940275753
2120	8.939219435
2121	8.937920198
2122	8.93691167
2123	8.935330481
2124	8.934348669
2125	8.931268841
2126	8.93024361
2127	8.929569974
2128	8.927099772
2129	8.926243058
2130	8.925264073
2131	8.922587887
2132	8.921646228
2133	8.921003967
2134	8.919367693
2135	8.918527187
2136	8.917969986
2137	8.916705741
2138	8.915737147
2139	8.914980532
2140	8.91371018
2141	8.913199697
2142	8.910951861
2143	8.905951992
2144	8.904805637
2145	8.901335517
2146	8.898493836
2147	8.897630096
2148	8.895241593
2149	8.894264811
2150	8.889163729
2151	8.885742298
2152	8.883887837
2153	8.882893595
2154	8.879213092
2155	8.876883595
2156	8.876213154
2157	8.874746754
2158	8.874249477
2159	8.873593049
2160	8.872033135
2161	8.869901616
2162	8.868013877
2163	8.865599238
2164	8.864998824
2165	8.859285363
2166	8.858222517
2167	8.856917283
2168	8.854676451
2169	8.854301929
2170	8.853488018
2171	8.852602567
2172	8.851370959
2173	8.848572388
2174	8.847891337
2175	8.844686916
2176	8.842315804
2177	8.841459623
2178	8.840773041
2179	8.836634449
2180	8.835787243
2181	8.835036793
2182	8.834246246
2183	8.833904038
2184	8.833204151
2185	8.829511687
2186	8.828846448
2187	8.827337313
2188	8.825349626
2189	8.822957324
2190	8.82123275
2191	8.820191325
2192	8.813762002
2193	8.811678061
2194	8.808125234
2195	8.806512484
2196	8.804429275
2197	8.803829156
2198	8.802450209
2199	8.800044233
2200	8.799208965
2201	8.798208328
2202	8.797275423
2203	8.795586569
2204	8.793873647
2205	8.793190499
2206	8.792492146
2207	8.791741454
2208	8.789147446
2209	8.786670691
2210	8.785060952
2211	8.780344006
2212	8.779069285
2213	8.778569515
2214	8.778216517
2215	8.773447349
2216	8.76720444
2217	8.766739003
2218	8.7633749
2219	8.759683208
2220	8.756917372
2221	8.75425683
2222	8.751604482
2223	8.750646494
2224	8.749784652
2225	8.749037246
2226	8.747904055
2227	8.745274389
2228	8.744262728
2229	8.742297218
2230	8.739567445
2231	8.736967613
2232	8.734497198
2233	8.734240164
2234	8.733179202
2235	8.732252807
2236	8.728399529
2237	8.726985238
2238	8.720305389
2239	8.718282882
2240	8.716957936
2241	8.714892884
2242	8.712249227
2243	8.710894048
2244	8.710574435
2245	8.709918913
2246	8.708444467
2247	8.707143068
2248	8.703585682
2249	8.702327263
2250	8.700998321
2251	8.697556343
2252	8.696470176
2253	8.695676807
2254	8.694583586
2255	8.692894087
2256	8.691692691
2257	8.688562833
2258	8.685814653
2259	8.684067876
2260	8.681521447
2261	8.680625815
2262	8.679202367
2263	8.677054068
2264	8.674959026
2265	8.673140865
2266	8.672939963
2267	8.672222878
2268	8.669831103
2269	8.669371884
2270	8.664157003
2271	8.662083216
2272	8.659332208
2273	8.65882669
2274	8.658399425
2275	8.655817735
2276	8.65427975
2277	8.653865221
2278	8.652452306
2279	8.650178826
2280	8.648020435
2281	8.64701265
2282	8.646261418
2283	8.643910218
2284	8.641573484
2285	8.63933399
2286	8.637487218
2287	8.634619745
2288	8.632349937
2289	8.632030239
2290	8.630040803
2291	8.628295238
2292	8.623029682
2293	8.620888416
2294	8.619148171
2295	8.6173359
2296	8.616072934
2297	8.613015988
2298	8.608099421
2299	8.607623176
2300	8.606569191
2301	8.600903717
2302	8.598625901
2303	8.597757659
2304	8.595981353
2305	8.594687731
2306	8.593979571
2307	8.592990425
2308	8.589542903
2309	8.58561099
2310	8.581333069
2311	8.580245395
2312	8.576434862
2313	8.574795083
2314	8.570099414
2315	8.567968076
2316	8.567014788
2317	8.565354989
2318	8.564766461
2319	8.563452343
2320	8.562472525
2321	8.56100864
2322	8.559649148
2323	8.557612517
2324	8.554480321
2325	8.552867427
2326	8.550735928
2327	8.550303532
2328	8.548710747
2329	8.545938519
2330	8.54163278
2331	8.540725496
2332	8.536742655
2333	8.53445925
2334	8.533240866
2335	8.532891597
2336	8.531772935
2337	8.530485688
2338	8.528338567
2339	8.525719486
2340	8.52533218
2341	8.52319799
2342	8.522414058
2343	8.52172127
2344	8.517607666
2345	8.51576523
2346	8.513305359
2347	8.510456695
2348	8.507355819
2349	8.506253177
2350	8.50485079
2351	8.503321459
2352	8.502183908
2353	8.499571962
2354	8.498140115
2355	8.49702157
2356	8.493357017
2357	8.487116068
2358	8.485727134
2359	8.483295847
2360	8.482024182
2361	8.478680425
2362	8.478232174
2363	8.477486957
2364	8.47687551
2365	8.475299226
2366	8.472737399
2367	8.469692705
2368	8.468037917
2369	8.465387297
2370	8.464377779
2371	8.46310326
2372	8.4614779
2373	8.460866687
2374	8.459963053
2375	8.458414555
2376	8.457058366
2377	8.456169061
2378	8.454582072
2379	8.452496285
2380	8.450908771
2381	8.449711514
2382	8.447587654
2383	8.443916087
2384	8.439913917
2385	8.438112406
2386	8.436339072
2387	8.434731505
2388	8.433951154
2389	8.431398846
2390	8.430887706
2391	8.427713097
2392	8.425155202
2393	8.422936487
2394	8.41932169
2395	8.418637773
2396	8.417262795
2397	8.415431834
2398	8.414160413
2399	8.412888873
2400	8.40753796
2401	8.406080526
2402	8.400764513
2403	8.399107897
2404	8.398264092
2405	8.396452047
2406	8.395974835
2407	8.39369671
2408	8.391909289
2409	8.39166935
2410	8.391157177
2411	8.389410437
2412	8.388785436
2413	8.387194733
2414	8.38546172
2415	8.384302354
2416	8.380964378
2417	8.379874096
2418	8.376525949
2419	8.37567952
2420	8.375084553
2421	8.374086515
2422	8.372071654
2423	8.371309711
2424	8.368193975
2425	8.367136547
2426	8.365065916
2427	8.362042056
2428	8.361318862
2429	8.360346637
2430	8.359180712
2431	8.357473021
2432	8.35697362
2433	8.354739277
2434	8.353935454
2435	8.352161237
2436	8.351134393
2437	8.35054514
2438	8.348792003
2439	8.348164463
2440	8.347253866
2441	8.345904765
2442	8.34483835
2443	8.339538337
2444	8.338837438
2445	8.338054988
2446	8.335348139
2447	8.333622255
2448	8.332999243
2449	8.331472336
2450	8.329146338
2451	8.328941348
2452	8.327463725
2453	8.326418501
2454	8.325259176
2455	8.32394643
2456	8.323394185
2457	8.321872714
2458	8.320615222
2459	8.319881391
2460	8.318674414
2461	8.316590549
2462	8.314634226
2463	8.313672331
2464	8.310731429
2465	8.308133911
2466	8.307339638
2467	8.306522717
2468	8.304505346
2469	8.303805174
2470	8.301075285
2471	8.299675805
2472	8.298215214
2473	8.295031268
2474	8.29447172
2475	8.293749724
2476	8.292876815
2477	8.289338867
2478	8.288354315
2479	8.28632947
2480	8.284215115
2481	8.282221391
2482	8.281705933
2483	8.277528704
2484	8.274615974
2485	8.270839176
2486	8.270400885
2487	8.268397089
2488	8.266614179
2489	8.265773178
2490	8.264467243
2491	8.262336365
2492	8.261424147
2493	8.261030687
2494	8.260059131
2495	8.257972599
2496	8.256563608
2497	8.252359438
2498	8.251600941
2499	8.249574904
2500	8.248720166
2501	8.247570957
2502	8.246924022
2503	8.245014413
2504	8.239652419
2505	8.236816001
2506	8.235529582
2507	8.235105348
2508	8.230044315
2509	8.229599557
2510	8.228136015
2511	8.226758803
2512	8.22464543
2513	8.223461172
2514	8.221644938
2515	8.220224307
2516	8.219617538
2517	8.21792624
2518	8.217425925
2519	8.213907264
2520	8.211009685
2521	8.20929934
2522	8.207868109
2523	8.207227964
2524	8.206810587
2525	8.205735736
2526	8.204843569
2527	8.204500486
2528	8.203224561
2529	8.202797315
2530	8.198838764
2531	8.198048868
2532	8.195611064
2533	8.194413206
2534	8.193024913
2535	8.190311394
2536	8.1898853
2537	8.189419816
2538	8.188141084
2539	8.186109683
2540	8.184772295
2541	8.184201722
2542	8.182788322
2543	8.18250334
2544	8.182024114
2545	8.178695899
2546	8.176393774
2547	8.173953817
2548	8.172354359
2549	8.171333487
2550	8.170609031
2551	8.169656905
2552	8.167995425
2553	8.166996775
2554	8.163427504
2555	8.162714454
2556	8.160954381
2557	8.159810437
2558	8.157305254
2559	8.156598157
2560	8.155966809
2561	8.155181536
2562	8.154115396
2563	8.152280252
2564	8.151561839
2565	8.149685693
2566	8.147526696
2567	8.146601828
2568	8.144766939
2569	8.142367988
2570	8.141032901
2571	8.139341304
2572	8.137397628
2573	8.135242045
2574	8.134037292
2575	8.133425308
2576	8.133057649
2577	8.129178088
2578	8.12565869
2579	8.123062861
2580	8.121395427
2581	8.120208292
2582	8.116288095
2583	8.11568501
2584	8.114589155
2585	8.11417013
2586	8.113619033
2587	8.112287153
2588	8.11144228
2589	8.110697341
2590	8.110455172
2591	8.10935494
2592	8.107647319
2593	8.106689961
2594	8.105999005
2595	8.104462605
2596	8.10332552
2597	8.101571328
2598	8.100939227
2599	8.099498185
